X,Y,Z,Label
396244.102,3987931.679,1997.252,1997.252
396239.253,3987966.426,1997.275,1997.275
396220.960,3988093.547,1997.284,1997.284
396187.864,3988301.374,1997.287,1997.287
396194.589,3988107.241,1997.352,1997.352
396208.116,3988391.009,1997.352,1997.352
396194.120,3988102.262,1997.357,1997.357
396240.821,3987960.059,1997.360,1997.360
396226.654,3988003.222,1997.414,1997.414
396190.959,3988346.291,1997.427,1997.427
396253.178,3988363.914,1997.444,1997.444
396226.649,3988039.145,1997.459,1997.459
396172.842,3988281.811,1997.480,1997.480
396224.848,3988048.857,1997.483,1997.483
396165.975,3988235.967,1997.492,1997.492
396165.975,3988230.330,1997.505,1997.505
396220.722,3988385.624,1997.507,1997.507
396177.827,3988166.925,1997.525,1997.525
396197.793,3988364.645,1997.556,1997.556
396244.686,3987925.231,1997.577,1997.577
396238.032,3987981.633,1997.579,1997.579
396226.990,3988044.173,1997.592,1997.592
396216.197,3988388.289,1997.607,1997.607
396174.725,3988176.559,1997.611,1997.611
396167.273,3988218.323,1997.648,1997.648
396197.170,3988359.220,1997.669,1997.669
396170.965,3988273.434,1997.688,1997.688
396183.455,3988316.265,1997.734,1997.734
396186.615,3988326.864,1997.753,1997.753
396274.684,3988349.980,1997.761,1997.761
396245.506,3987917.362,1997.795,1997.795
396185.374,3988135.365,1997.821,1997.821
396169.744,3988265.078,1997.907,1997.907
396210.524,3988386.359,1997.913,1997.913
396170.327,3988208.678,1997.920,1997.920
396241.140,3987977.333,1998.028,1998.028
396269.802,3988351.479,1998.060,1998.060
396323.171,3988326.149,1998.061,1998.061
396192.254,3988116.322,1998.110,1998.110
396260.627,3988356.390,1998.136,1998.136
396230.599,3988057.250,1998.145,1998.145
396166.591,3988242.514,1998.344,1998.344
396265.128,3988353.668,1998.360,1998.360
396294.905,3988336.811,1998.394,1998.394
396190.944,3988341.216,1998.408,1998.408
396224.663,3988381.973,1998.505,1998.505
396217.072,3988096.752,1998.602,1998.602
396171.186,3988203.294,1998.609,1998.609
396203.698,3988101.180,1998.799,1998.799
396242.575,3987939.320,1998.818,1998.818
396181.767,3988293.224,1998.822,1998.822
396188.017,3988126.851,1998.833,1998.833
396329.777,3988317.943,1998.890,1998.890
396244.382,3988364.339,1998.912,1998.912
396226.681,3988022.029,1998.925,1998.925
396198.492,3988354.076,1998.993,1998.993
396230.329,3988026.476,1999.007,1999.007
396206.790,3988381.769,1999.015,1999.015
396167.850,3988250.305,1999.056,1999.056
396197.187,3988348.622,1999.180,1999.180
396192.338,3988334.219,1999.213,1999.213
396190.941,3988308.644,1999.216,1999.216
396167.883,3988223.304,1999.234,1999.234
396232.302,3988031.125,1999.245,1999.245
396170.974,3988214.616,1999.258,1999.258
396191.339,3988328.811,1999.262,1999.262
396232.893,3987995.323,1999.265,1999.265
396187.942,3988319.510,1999.308,1999.308
396229.720,3988007.386,1999.332,1999.332
396170.961,3988255.008,1999.413,1999.413
396202.252,3988373.767,1999.463,1999.463
396245.762,3987974.473,1999.484,1999.484
396206.564,3988376.388,1999.523,1999.523
396175.521,3988200.801,1999.544,1999.544
396307.662,3988329.313,1999.546,1999.546
396177.787,3988289.796,1999.586,1999.586
396182.880,3988145.828,1999.603,1999.603
396242.938,3987969.806,1999.605,1999.605
396230.954,3988012.616,1999.651,1999.651
396187.893,3988313.272,1999.662,1999.662
396202.917,3988367.027,1999.692,1999.692
396169.719,3988260.053,1999.713,1999.713
396215.809,3988383.206,1999.719,1999.719
396229.729,3988050.254,1999.732,1999.732
396174.714,3988195.840,1999.773,1999.773
396190.965,3988323.797,1999.803,1999.803
396228.003,3988081.051,1999.815,1999.815
396177.564,3988284.728,1999.826,1999.826
396176.648,3988183.246,1999.828,1999.828
396195.444,3988338.530,1999.836,1999.836
396283.415,3988342.377,1999.862,1999.862
396199.089,3988103.659,1999.887,1999.887
396175.052,3988276.672,1999.896,1999.896
396182.053,3988156.874,1999.905,1999.905
396237.515,3988065.240,1999.909,1999.909
396208.164,3988098.548,1999.912,1999.912
396176.680,3988205.925,1999.916,1999.916
396195.555,3988112.283,1999.942,1999.942
396279.027,3988345.027,2000.001,2000.001
396176.167,3988189.942,2000.014,2000.014
396181.030,3988162.218,2000.038,2000.038
396225.962,3988090.723,2000.045,2000.045
396189.438,3988131.872,2000.046,2000.046
396179.402,3988173.656,2000.106,2000.106
396186.385,3988141.938,2000.152,2000.152
396189.721,3988138.056,2000.157,2000.157
396192.197,3988123.531,2000.166,2000.166
396173.659,3988268.816,2000.167,2000.167
396184.693,3988152.268,2000.183,2000.183
396227.162,3988377.047,2000.191,2000.191
396179.905,3988179.038,2000.245,2000.245
396180.337,3988186.659,2000.250,2000.250
396187.947,3988296.364,2000.271,2000.271
396231.387,3988373.787,2000.286,2000.286
396202.191,3988361.999,2000.315,2000.315
396170.802,3988246.235,2000.341,2000.341
396182.829,3988169.593,2000.352,2000.352
396170.086,3988238.910,2000.379,2000.379
396197.186,3988343.614,2000.392,2000.392
396235.002,3988370.173,2000.405,2000.405
396229.045,3988086.260,2000.407,2000.407
396239.638,3988367.484,2000.412,2000.412
396179.734,3988196.849,2000.421,2000.421
396181.044,3988191.944,2000.446,2000.446
396170.719,3988233.043,2000.489,2000.489
396211.395,3988379.531,2000.491,2000.491
396170.761,3988227.562,2000.534,2000.534
396195.903,3988120.130,2000.535,2000.535
396200.060,3988109.265,2000.538,2000.538
396246.578,3987936.300,2000.547,2000.547
396297.737,3988332.612,2000.593,2000.593
396174.749,3988261.585,2000.605,2000.605
396238.871,3987991.388,2000.607,2000.607
396244.620,3987964.886,2000.613,2000.613
396233.095,3988003.636,2000.698,2000.698
396253.483,3988357.706,2000.704,2000.704
396248.720,3988361.311,2000.758,2000.758
396172.891,3988219.473,2000.772,2000.772
396177.819,3988272.244,2000.830,2000.830
396236.829,3987999.437,2000.877,2000.877
396234.217,3988036.326,2000.976,2000.976
396232.354,3988041.075,2000.998,2000.998
396175.313,3988211.293,2001.120,2001.120
396173.441,3988250.490,2001.144,2001.144
396243.916,3987956.048,2001.213,2001.213
396236.064,3988013.948,2001.224,2001.224
396232.990,3988021.671,2001.251,2001.251
396233.824,3988053.428,2001.292,2001.292
396248.576,3987929.260,2001.315,2001.315
396193.525,3988128.397,2001.356,2001.356
396248.711,3987921.330,2001.462,2001.462
396236.648,3988076.052,2001.467,2001.467
396271.781,3988345.153,2001.487,2001.487
396287.083,3988338.490,2001.528,2001.528
396183.475,3988287.330,2001.621,2001.621
396192.855,3988303.576,2001.627,2001.627
396321.065,3988321.573,2001.633,2001.633
396219.824,3988379.788,2001.768,2001.768
396195.759,3988325.292,2001.784,2001.784
396176.027,3988256.506,2001.790,2001.790
396224.385,3988097.396,2001.838,2001.838
396222.152,3988374.498,2001.847,2001.847
396206.677,3988370.791,2001.926,2001.926
396249.861,3987977.795,2001.990,2001.990
396179.802,3988280.211,2002.005,2002.005
396233.601,3988046.036,2002.130,2002.130
396247.558,3987960.563,2002.159,2002.159
396204.445,3988357.042,2002.160,2002.160
396186.729,3988291.188,2002.164,2002.164
396204.128,3988106.320,2002.189,2002.189
396239.774,3987986.465,2002.200,2002.200
396185.413,3988165.050,2002.211,2002.211
396202.640,3988350.675,2002.223,2002.223
396207.849,3988363.743,2002.238,2002.238
396202.038,3988345.692,2002.247,2002.247
396211.268,3988373.283,2002.252,2002.252
396177.192,3988216.297,2002.268,2002.268
396186.569,3988160.178,2002.271,2002.271
396234.738,3988008.735,2002.295,2002.295
396247.967,3987941.561,2002.351,2002.351
396215.365,3988376.340,2002.528,2002.528
396187.827,3988148.164,2002.548,2002.548
396237.879,3988018.651,2002.612,2002.612
396301.326,3988328.058,2002.632,2002.632
396236.419,3988058.808,2002.719,2002.719
396191.468,3988143.918,2002.731,2002.731
396184.070,3988176.234,2002.749,2002.749
396235.514,3988026.581,2002.769,2002.769
396240.750,3988061.427,2002.801,2002.801
396193.887,3988134.699,2002.807,2002.807
396196.211,3988331.040,2002.824,2002.824
396192.451,3988315.584,2002.900,2002.900
396325.280,3988313.781,2002.920,2002.920
396194.798,3988320.042,2002.947,2002.947
396200.940,3988340.304,2002.972,2002.972
396243.153,3987982.548,2002.980,2002.980
396260.435,3988350.829,2003.049,2003.049
396234.085,3988084.679,2003.097,2003.097
396310.675,3988322.576,2003.109,2003.109
396184.083,3988182.598,2003.121,2003.121
396197.364,3988125.065,2003.143,2003.143
396238.573,3988004.665,2003.214,2003.214
396199.746,3988335.052,2003.239,2003.239
396178.460,3988265.619,2003.273,2003.273
396203.513,3988113.255,2003.275,2003.275
396241.638,3988068.399,2003.286,2003.286
396249.266,3987955.735,2003.289,2003.289
396174.712,3988224.272,2003.329,2003.329
396255.861,3988353.093,2003.340,2003.340
396240.771,3987996.235,2003.350,2003.350
396185.315,3988188.237,2003.362,2003.362
396201.310,3988121.480,2003.364,2003.364
396194.690,3988140.022,2003.364,2003.364
396213.604,3988101.165,2003.400,2003.400
396180.322,3988202.354,2003.410,2003.410
396181.694,3988275.404,2003.417,2003.417
396237.411,3988042.431,2003.508,2003.508
396174.708,3988242.035,2003.515,2003.515
396240.269,3988361.223,2003.544,2003.544
396209.481,3988104.119,2003.545,2003.545
396266.221,3988347.138,2003.559,2003.559
396237.817,3988032.795,2003.562,2003.562
396232.874,3988079.813,2003.636,2003.636
396184.773,3988282.414,2003.688,2003.688
396227.857,3988101.032,2003.706,2003.706
396189.132,3988155.510,2003.724,2003.724
396252.485,3987924.989,2003.799,2003.799
396229.071,3988094.871,2003.802,2003.802
396231.829,3988090.637,2003.809,2003.809
396174.703,3988236.420,2003.810,2003.810
396180.612,3988209.352,2003.835,2003.835
396254.081,3987932.535,2003.839,2003.839
396179.690,3988260.716,2003.935,2003.935
396177.474,3988246.487,2003.945,2003.945
396178.756,3988251.971,2003.994,2003.994
396185.388,3988194.566,2004.013,2004.013
396210.963,3988368.202,2004.026,2004.026
396249.418,3987970.734,2004.057,2004.057
396182.311,3988268.921,2004.159,2004.159
396175.526,3988230.668,2004.199,2004.199
396250.245,3987965.736,2004.213,2004.213
396239.841,3988037.697,2004.221,2004.221
396230.454,3988367.581,2004.288,2004.288
396304.729,3988324.324,2004.334,2004.334
396179.085,3988221.701,2004.348,2004.348
396217.543,3988371.743,2004.352,2004.352
396293.115,3988330.552,2004.384,2004.384
396226.042,3988370.811,2004.386,2004.386
396253.466,3987947.200,2004.397,2004.397
396220.584,3988101.021,2004.420,2004.420
396179.697,3988226.752,2004.431,2004.431
396288.684,3988333.643,2004.437,2004.437
396281.964,3988336.349,2004.474,2004.474
396194.069,3988298.726,2004.536,2004.536
396239.343,3988054.656,2004.578,2004.578
396244.713,3987987.466,2004.579,2004.579
396276.320,3988340.138,2004.581,2004.581
396188.248,3988173.203,2004.599,2004.599
396184.730,3988205.087,2004.660,2004.660
396185.378,3988199.818,2004.698,2004.698
396209.283,3988358.717,2004.713,2004.713
396242.897,3988001.122,2004.777,2004.777
396314.034,3988318.261,2004.779,2004.779
396191.007,3988168.977,2004.792,2004.792
396197.856,3988131.448,2004.860,2004.860
396244.483,3988357.988,2004.885,2004.885
396207.318,3988352.884,2004.911,2004.911
396190.463,3988163.780,2004.929,2004.929
396252.981,3987938.138,2004.947,2004.947
396239.958,3988009.560,2004.986,2004.986
396248.554,3987982.901,2005.031,2005.031
396192.233,3988150.985,2005.059,2005.059
396248.989,3988355.094,2005.061,2005.061
396244.739,3988018.388,2005.073,2005.073
396188.440,3988179.579,2005.105,2005.105
396205.845,3988342.434,2005.162,2005.162
396241.083,3988014.707,2005.166,2005.166
396188.450,3988286.124,2005.207,2005.207
396244.481,3987992.878,2005.240,2005.240
396199.781,3988321.332,2005.253,2005.253
396195.794,3988147.363,2005.312,2005.312
396234.438,3988364.235,2005.354,2005.354
396237.236,3988049.631,2005.358,2005.358
396200.330,3988328.047,2005.378,2005.378
396207.608,3988347.666,2005.423,2005.423
396249.205,3987990.647,2005.501,2005.501
396193.569,3988293.704,2005.531,2005.531
396199.108,3988136.380,2005.547,2005.547
396208.155,3988110.024,2005.599,2005.599
396180.335,3988233.338,2005.624,2005.624
396195.758,3988311.714,2005.651,2005.651
396205.194,3988118.269,2005.725,2005.725
396201.720,3988127.958,2005.736,2005.736
396254.579,3987981.401,2005.757,2005.757
396246.583,3987997.444,2005.819,2005.819
396206.072,3988123.865,2005.833,2005.833
396213.643,3988362.404,2005.850,2005.850
396221.349,3988368.129,2005.920,2005.920
396240.396,3988028.362,2005.985,2005.985
396183.473,3988219.274,2006.022,2006.022
396241.606,3988073.636,2006.040,2006.040
396254.672,3987958.213,2006.094,2006.094
396240.964,3988046.065,2006.116,2006.116
396216.209,3988366.870,2006.128,2006.128
396239.053,3988355.816,2006.142,2006.142
396209.147,3988115.016,2006.286,2006.286
396245.206,3988064.195,2006.323,2006.323
396182.190,3988214.249,2006.364,2006.364
396192.888,3988159.306,2006.391,2006.391
396186.609,3988272.754,2006.502,2006.502
396180.320,3988238.386,2006.625,2006.625
396189.079,3988184.678,2006.635,2006.635
396318.590,3988313.182,2006.659,2006.659
396187.239,3988277.844,2006.672,2006.672
396248.787,3988060.206,2006.678,2006.678
396198.481,3988316.217,2006.680,2006.680
396184.097,3988263.274,2006.710,2006.710
396252.340,3987995.079,2006.737,2006.737
396256.572,3987943.020,2006.790,2006.790
396182.059,3988243.425,2006.805,2006.805
396183.165,3988256.659,2006.810,2006.810
396192.381,3988176.330,2006.878,2006.878
396217.275,3988104.772,2006.917,2006.917
396182.864,3988248.474,2006.989,2006.989
396204.100,3988331.697,2007.026,2007.026
396244.088,3988006.060,2007.079,2007.079
396195.489,3988172.140,2007.150,2007.150
396197.935,3988301.905,2007.157,2007.157
396255.533,3988347.599,2007.178,2007.178
396261.429,3988345.564,2007.212,2007.212
396191.569,3988189.731,2007.230,2007.230
396231.687,3988104.280,2007.245,2007.245
396183.792,3988229.659,2007.287,2007.287
396199.082,3988143.284,2007.298,2007.298
396242.938,3988033.606,2007.322,2007.322
396212.923,3988108.149,2007.373,2007.373
396254.231,3987969.132,2007.389,2007.389
396225.899,3988365.139,2007.407,2007.407
396195.467,3988165.504,2007.510,2007.510
396294.515,3988325.584,2007.558,2007.558
396196.539,3988155.409,2007.564,2007.564
396283.748,3988331.280,2007.586,2007.586
396305.939,3988319.412,2007.622,2007.622
396184.600,3988224.387,2007.641,2007.641
396244.761,3988011.034,2007.652,2007.652
396234.539,3988358.797,2007.662,2007.662
396299.270,3988322.794,2007.694,2007.694
396204.073,3988324.188,2007.710,2007.710
396229.844,3988361.788,2007.713,2007.713
396219.957,3988363.223,2007.757,2007.757
396213.428,3988354.317,2007.759,2007.759
396210.040,3988120.120,2007.763,2007.763
396265.013,3988341.369,2007.780,2007.780
396270.095,3988340.140,2007.802,2007.802
396212.763,3988349.360,2007.810,2007.810
396209.356,3988338.798,2007.815,2007.815
396236.757,3988089.485,2007.836,2007.836
396217.363,3988358.667,2007.840,2007.840
396198.192,3988307.260,2007.853,2007.853
396193.431,3988288.543,2007.910,2007.910
396206.431,3988129.795,2007.925,2007.925
396204.371,3988134.562,2007.992,2007.992
396252.776,3987986.770,2008.041,2008.041
396211.569,3988343.633,2008.048,2008.048
396224.986,3988360.023,2008.051,2008.051
396199.720,3988151.523,2008.129,2008.129
396243.506,3988041.687,2008.173,2008.173
396203.468,3988139.574,2008.221,2008.221
396260.435,3987931.559,2008.230,2008.230
396232.826,3988099.022,2008.355,2008.355
396243.387,3988352.644,2008.368,2008.368
396239.291,3988080.403,2008.369,2008.369
396322.832,3988308.783,2008.403,2008.403
396258.543,3987954.658,2008.415,2008.415
396253.908,3987974.599,2008.435,2008.435
396190.945,3988207.381,2008.474,2008.474
396257.571,3987964.336,2008.498,2008.498
396249.678,3988349.995,2008.503,2008.503
396189.890,3988202.372,2008.531,2008.531
396252.293,3988056.565,2008.532,2008.532
396190.398,3988195.926,2008.567,2008.567
396187.364,3988267.468,2008.578,2008.578
396194.379,3988199.051,2008.583,2008.583
396208.761,3988333.652,2008.681,2008.681
396200.983,3988311.886,2008.860,2008.860
396186.538,3988210.722,2008.878,2008.878
396186.565,3988252.986,2008.882,2008.882
396197.938,3988160.707,2008.891,2008.891
396191.874,3988281.779,2008.907,2008.907
396187.049,3988245.523,2008.965,2008.965
396184.736,3988235.776,2008.966,2008.966
396195.342,3988193.725,2008.977,2008.977
396186.504,3988240.455,2008.977,2008.977
396223.234,3988105.340,2009.018,2009.018
396247.827,3988054.040,2009.037,2009.037
396188.979,3988221.791,2009.070,2009.070
396189.161,3988216.295,2009.072,2009.072
396249.065,3988002.126,2009.180,2009.180
396277.138,3988333.722,2009.210,2009.210
396198.475,3988295.900,2009.238,2009.238
396214.705,3988112.920,2009.291,2009.291
396194.224,3988182.017,2009.318,2009.318
396207.827,3988327.671,2009.347,2009.347
396196.003,3988186.985,2009.383,2009.383
396189.072,3988227.669,2009.537,2009.537
396202.824,3988147.458,2009.578,2009.578
396187.599,3988259.681,2009.679,2009.679
396243.449,3988050.419,2009.685,2009.685
396197.253,3988177.806,2009.722,2009.722
396199.470,3988168.796,2009.741,2009.741
396254.181,3988062.920,2009.785,2009.785
396215.019,3988117.980,2009.829,2009.829
396193.340,3988212.580,2009.830,2009.830
396287.234,3988327.503,2009.850,2009.850
396210.343,3988126.638,2009.862,2009.862
396219.704,3988109.557,2009.869,2009.869
396237.822,3988350.563,2009.871,2009.871
396191.601,3988270.515,2009.897,2009.897
396245.337,3988025.297,2009.903,2009.903
396202.189,3988156.829,2009.933,2009.933
396249.424,3988007.280,2010.004,2010.004
396204.118,3988318.734,2010.004,2010.004
396214.100,3988123.064,2010.122,2010.122
396200.458,3988173.763,2010.151,2010.151
396216.375,3988345.644,2010.176,2010.176
396264.837,3987934.523,2010.234,2010.234
396198.537,3988290.767,2010.257,2010.257
396218.851,3988350.144,2010.258,2010.258
396220.955,3988355.092,2010.266,2010.266
396233.708,3988353.776,2010.273,2010.273
396271.673,3988334.743,2010.323,2010.323
396209.100,3988136.508,2010.330,2010.330
